num; time; angle; duration; errorX; errorY 
39;609;1.0933779128591001;400;-0.14739272934309933;-0.09165873501774757
40;627;1.4628738216553239;400;-0.2808938455805144;-0.11904204957554476
41;599;1.221298876662896;400;-0.03880341639951773;0.009235063229043883
42;726;1.2958512946732788;400;0.04383416219112156;-0.14069325626142895
43;689;0.1582100845103987;400;0.03151618370412945;-0.1144704678197089
44;797;0.8616854031289513;400;-0.06419088186047495;0.019243478336214648
45;730;0.09790790471444806;400;-0.10717470802329898;0.038887022758453814
46;583;1.17626102286785;400;0.02190256583087888;0.0027480362063665442
47;526;1.467506953098277;400;0.03329434761656663;-0.4969395039611063
48;788;0.7567350836219964;400;-0.19213128809664387;-0.08165512261014696
49;829;1.0756171498211475;400;-0.19411739190443944;-0.057700447686308665
50;627;0.8986290103474642;400;0.13578556531605834;-0.07299585213546506
51;620;0.41355334674263583;400;0.0006470786852463828;0.0188195277913612
52;605;1.181279229431988;400;-0.30329203429307466;0.03818251910200077
53;729;0.8713541345702722;400;-0.010496273361507713;0.007484955621508305
54;669;0.5674417722971525;400;-0.03344845296462995;-0.06970908987939906
55;685;1.033035015541845;400;-0.05534567855368627;-0.4017299312804837
56;571;0.7010467476905264;400;-0.1323899544547627;-0.01388777591781254
57;757;1.0365587627854262;400;-0.018794519298515056;0.1170013119571075
58;610;1.2516632154061167;400;-0.13285414382561556;-0.24786266808841334
59;998;0.16897083328155912;400;-0.0255716781079115;0.03209367709737887
60;771;1.5141697057080106;400;-0.04009040287006105;-0.25126888545782367
61;654;1.3090934852335987;400;-0.049220852438959795;-0.25174908605760415
62;1122;0.16158820495860343;400;0.04268269539879577;-0.06910823845016345
63;671;1.3301364894736591;400;-0.1972138143189447;-0.17882839171947612
64;888;1.2774291683042862;400;-0.06475367062457127;-0.03158940332666482
65;722;0.28742358478923724;400;0.15011748279643644;0.2141083420759332
66;562;0.319345936340486;400;-0.18834889236494035;0.04520236282396228
67;826;1.1932186364221613;400;-0.10185945953568276;-0.05205850063507911
68;768;0.6245506629645833;400;0.06556245773067237;0.025847255275751935
69;761;1.399208643663517;400;0.0678686603393949;-0.29713334154324733
70;570;1.221207215138335;400;-0.029655458163967308;-0.32599432450877047
71;688;0.947122221137375;400;-0.10594800197584417;-0.07662085382676764
72;550;0.5577000491037587;400;0.003261521475509427;-0.1826461736631017
73;786;1.2847637560938834;400;-0.06448661645656456;0.00814500793707107
74;697;0.3086655248788581;400;-0.23884454076033657;-0.09534058967994508
75;503;0.6787201760559467;400;-0.15291053341842092;0.01008313492260432
76;549;0.5517544578172504;400;-0.07428483123109691;-0.1038512312176062
77;707;1.4747793044701878;400;-0.8956086052600332;-0.06511862882289843
78;639;0.5243601958395839;400;-0.14305478414182193;-0.07879665305742478
79;636;0.47152326171211967;400;0.11110935243494424;-0.24149915856275972
80;496;1.2931148327173212;400;0.13318869698881708;-0.08409386396894325
81;1020;0.43840984291297314;400;-0.19371136579179282;1.8692481403627306
82;613;1.1001054117370583;400;-0.03695782459593511;-0.38209388335932243
83;522;0.2695915623555605;400;0.025823695650923906;0.07057404307859114
84;722;0.012445952658951567;400;-0.0830734604399761;0.1602932683337131
85;622;0.8754025140124184;400;-0.10915494025997649;-0.16380099702543857
86;784;0.96798633716197;400;-0.019511626284491518;-0.15539903115363007
87;557;1.0794729954390674;400;-0.02639935342330396;-0.06287152273546787
88;837;0.20319870536539172;400;-0.12752577378369612;-0.11918105202000107
89;1103;0.6935473300643786;400;0.08041753553178932;0.0907506808564385
90;856;1.0231008425883135;400;-0.12071997375752785;0.012056295188527688
91;753;1.0525899918675796;400;0.09946337758646107;0.10185016489683008
92;534;0.564759459911328;400;-0.0250607401886042;0.07833077398014288
93;575;0.0409019958818956;400;-0.18656616148248928;0.09217398850068742
94;985;0.32141438491556684;400;-0.02843411390771844;0.07352859669052081
95;1105;0.9387765010306502;400;-0.06285177645217827;-0.016780530572728658
96;413;1.017446392160275;400;-0.07940433405711372;0.036190390520187465
97;787;0.1878163800276182;400;0.03610552056186367;0.09170374303340167
98;559;0.4577865500616155;400;0.024964194260465034;0.1340233539885659
99;800;0.5036457020870784;400;0.004085646149930289;-0.0749567860082645
100;788;0.06577237143002099;400;-0.133991268854455;0.06255771873414018
